"type","id","description"
"image_number","453","ice_seals_2025_fl234_R_20250528_005618.154360_rgb.jpg"
"image_number","454","ice_seals_2025_fl234_R_20250528_005623.839596_rgb.jpg"
"image_number","468","ice_seals_2025_fl235_L_20250528_221724.233485_rgb.jpg"
"image_number","475","ice_seals_2025_fl235_R_20250528_221311.081094_rgb.jpg"
"image_number","481","ice_seals_2025_fl237_C_20250530_224535.427517_rgb.jpg"
"image_number","487","ice_seals_2025_fl237_C_20250530_231213.157473_rgb.jpg"
"image_number","491","ice_seals_2025_fl237_C_20250530_231536.441473_rgb.jpg"
"image_number","495","ice_seals_2025_fl237_C_20250530_233205.225496_rgb.jpg"
"image_number","496","ice_seals_2025_fl237_C_20250530_233632.312879_rgb.jpg"
"image_number","499","ice_seals_2025_fl237_C_20250531_003130.780848_rgb.jpg"
"image_number","503","ice_seals_2025_fl237_C_20250531_011646.083370_rgb.jpg"
"image_number","504","ice_seals_2025_fl237_C_20250531_012141.419572_rgb.jpg"
"image_number","510","ice_seals_2025_fl237_C_20250531_023621.272296_rgb.jpg"
"image_number","511","ice_seals_2025_fl237_C_20250531_024905.851525_rgb.jpg"
"image_number","523","ice_seals_2025_fl237_L_20250530_225428.725301_rgb.jpg"
"image_number","532","ice_seals_2025_fl237_L_20250530_232842.337276_rgb.jpg"
"image_number","536","ice_seals_2025_fl237_L_20250530_233830.387175_rgb.jpg"
"image_number","538","ice_seals_2025_fl237_L_20250530_234534.422310_rgb.jpg"
"image_number","539","ice_seals_2025_fl237_L_20250530_234843.828689_rgb.jpg"
"image_number","543","ice_seals_2025_fl237_L_20250531_000344.779155_rgb.jpg"
"image_number","549","ice_seals_2025_fl237_L_20250531_002325.130364_rgb.jpg"
"image_number","550","ice_seals_2025_fl237_L_20250531_002743.840276_rgb.jpg"
"image_number","553","ice_seals_2025_fl237_L_20250531_004152.037878_rgb.jpg"
"image_number","555","ice_seals_2025_fl237_L_20250531_004636.420842_rgb.jpg"
"image_number","559","ice_seals_2025_fl237_L_20250531_011751.161879_rgb.jpg"
"image_number","564","ice_seals_2025_fl237_L_20250531_021143.833266_rgb.jpg"
"image_number","571","ice_seals_2025_fl237_L_20250531_030658.102735_rgb.jpg"
"image_number","572","ice_seals_2025_fl237_L_20250531_030743.883233_rgb.jpg"
"image_number","578","ice_seals_2025_fl237_R_20250530_225451.251689_rgb.jpg"
"image_number","589","ice_seals_2025_fl237_R_20250530_233722.806580_rgb.jpg"
"image_number","594","ice_seals_2025_fl237_R_20250531_000758.634007_rgb.jpg"
"image_number","596","ice_seals_2025_fl237_R_20250531_001121.927864_rgb.jpg"
"image_number","608","ice_seals_2025_fl237_R_20250531_010501.365897_rgb.jpg"
"image_number","609","ice_seals_2025_fl237_R_20250531_010737.557857_rgb.jpg"
"image_number","612","ice_seals_2025_fl237_R_20250531_012320.672600_rgb.jpg"
"image_number","628","ice_seals_2025_fl242_R_20250606_231530.558604_rgb.jpg"
"image_number","632","ice_seals_2025_fl242_R_20250607_010610.081140_rgb.jpg"
"image_number","11","ice_seals_2025_fl108_L_20250414_214952.825119_rgb.jpg"
"image_number","14","ice_seals_2025_fl108_L_20250414_221235.487037_rgb.jpg"
"image_number","15","ice_seals_2025_fl108_L_20250414_223652.443893_rgb.jpg"
"image_number","24","ice_seals_2025_fl108_R_20250414_210413.658546_rgb.jpg"
"image_number","45","ice_seals_2025_fl111_R_20250419_214845.106354_rgb.jpg"
"image_number","60","ice_seals_2025_fl119_R_20250505_202205.518636_rgb.jpg"
"image_number","79","ice_seals_2025_fl121_C_20250507_225727.221502_rgb.jpg"
"image_number","116","ice_seals_2025_fl123_R_20250509_001813.940747_rgb.jpg"
"image_number","137","ice_seals_2025_fl125_L_20250510_204912.742439_rgb.jpg"
"image_number","143","ice_seals_2025_fl125_R_20250510_192312.964584_rgb.jpg"
"image_number","146","ice_seals_2025_fl125_R_20250510_203301.160551_rgb.jpg"
"image_number","148","ice_seals_2025_fl126_L_20250511_000634.539208_rgb.jpg"
"image_number","150","ice_seals_2025_fl126_L_20250511_004205.508318_rgb.jpg"
"image_number","163","ice_seals_2025_fl127_L_20250511_222053.643610_rgb.jpg"
"image_number","167","ice_seals_2025_fl127_R_20250511_222214.362972_rgb.jpg"
"image_number","175","ice_seals_2025_fl132_L_20250603_003035.860009_rgb.jpg"
"image_number","182","ice_seals_2025_fl135_L_20250607_223455.837538_rgb.jpg"
"image_number","191","ice_seals_2025_fl138_L_20250610_190807.227288_rgb.jpg"
"image_number","194","ice_seals_2025_fl138_R_20250610_182239.266488_rgb.jpg"
"image_number","219","ice_seals_2025_fl203_C_20250409_010441.728404_rgb.jpg"
"image_number","222","ice_seals_2025_fl203_L_20250409_012157.439733_rgb.jpg"
"image_number","241","ice_seals_2025_fl207_C_20250419_003822.917423_rgb.jpg"
"image_number","242","ice_seals_2025_fl207_C_20250419_003853.038727_rgb.jpg"
"image_number","250","ice_seals_2025_fl207_C_20250419_012610.991936_rgb.jpg"
"image_number","293","ice_seals_2025_fl207_R_20250419_011034.469327_rgb.jpg"
"image_number","301","ice_seals_2025_fl210_L_20250421_004548.950341_rgb.jpg"
"image_number","321","ice_seals_2025_fl214_C_20250425_014250.125020_rgb.jpg"
"image_number","323","ice_seals_2025_fl214_L_20250425_012240.803111_rgb.jpg"
"image_number","343","ice_seals_2025_fl216_L_20250501_225232.571469_rgb.jpg"
"image_number","348","ice_seals_2025_fl217_C_20250505_224315.063313_rgb.jpg"
"image_number","376","ice_seals_2025_fl218_L_20250508_224849.565798_rgb.jpg"
"image_number","386","ice_seals_2025_fl218_L_20250508_231250.562450_rgb.jpg"
"image_number","393","ice_seals_2025_fl218_R_20250508_220522.751662_rgb.jpg"
"image_number","402","ice_seals_2025_fl220_L_20250510_194418.797758_rgb.jpg"
"image_number","413","ice_seals_2025_fl223_L_20250513_225205.997903_rgb.jpg"
"image_number","433","ice_seals_2025_fl227_C_20250520_230346.582660_rgb.jpg"
"image_number","448","ice_seals_2025_fl234_L_20250528_005639.631903_rgb.jpg"
"image_number","457","ice_seals_2025_fl235_C_20250528_204210.036433_rgb.jpg"
"image_number","472","ice_seals_2025_fl235_R_20250528_214110.905443_rgb.jpg"
"image_number","505","ice_seals_2025_fl237_C_20250531_013750.090559_rgb.jpg"
"image_number","540","ice_seals_2025_fl237_L_20250530_235050.854068_rgb.jpg"
"image_number","541","ice_seals_2025_fl237_L_20250530_235945.076435_rgb.jpg"
"image_number","544","ice_seals_2025_fl237_L_20250531_000759.766036_rgb.jpg"
"image_number","552","ice_seals_2025_fl237_L_20250531_003912.417221_rgb.jpg"
"image_number","558","ice_seals_2025_fl237_L_20250531_011422.856290_rgb.jpg"
"image_number","563","ice_seals_2025_fl237_L_20250531_013613.669032_rgb.jpg"
"image_number","583","ice_seals_2025_fl237_R_20250530_232306.567095_rgb.jpg"
"image_number","588","ice_seals_2025_fl237_R_20250530_233509.199057_rgb.jpg"
"image_number","622","ice_seals_2025_fl242_C_20250607_000926.699553_rgb.jpg"
"image_number","629","ice_seals_2025_fl242_R_20250606_235552.294162_rgb.jpg"
"image_number","21","ice_seals_2025_fl108_L_20250415_000216.318497_rgb.jpg"
"image_number","115","ice_seals_2025_fl123_R_20250509_000622.845730_rgb.jpg"
"image_number","123","ice_seals_2025_fl125_C_20250510_180157.935551_rgb.jpg"
"image_number","188","ice_seals_2025_fl137_L_20250609_231946.024760_rgb.jpg"
"image_number","224","ice_seals_2025_fl203_R_20250409_003547.869280_rgb.jpg"
"image_number","229","ice_seals_2025_fl203_R_20250409_012452.619314_rgb.jpg"
"image_number","270","ice_seals_2025_fl207_L_20250419_011911.983529_rgb.jpg"
"image_number","279","ice_seals_2025_fl207_L_20250419_013751.248475_rgb.jpg"
"image_number","282","ice_seals_2025_fl207_R_20250419_000620.499612_rgb.jpg"
"image_number","377","ice_seals_2025_fl218_L_20250508_224937.651623_rgb.jpg"
"image_number","395","ice_seals_2025_fl218_R_20250508_230023.149501_rgb.jpg"
"image_number","397","ice_seals_2025_fl218_R_20250508_231136.705785_rgb.jpg"
"image_number","461","ice_seals_2025_fl235_C_20250528_220511.532023_rgb.jpg"
"image_number","484","ice_seals_2025_fl237_C_20250530_224840.356745_rgb.jpg"
"image_number","531","ice_seals_2025_fl237_L_20250530_232651.114162_rgb.jpg"
"image_number","621","ice_seals_2025_fl239_L_20250602_020100.602745_rgb.jpg"
"obs_id","1","CLC"
"obs_id","2","ELR"
"obs_id","3","HLZ"
"obs_id","4","SMW"
"obs_id","5","JLi"
"obs_id","6","SPD"
"obs_id","7","GMB"
"side","1","Center"
"side","2","Left"
"side","3","Right"
"sp_id_conf","rd1","Ringed, Positive"
"sp_id_conf","rd2","Ringed, Likely"
"sp_id_conf","rd3","Ringed, Guess"
"sp_id_conf","bd1","Bearded, Positive"
"sp_id_conf","bd2","Bearded, Likely"
"sp_id_conf","bd3","Bearded, Guess"
"sp_id_conf","unk","Unknown Seal"
"age_class_conf","a1","Non-Pup, Positive"
"age_class_conf","a2","Non-Pup, Likely"
"age_class_conf","a3","Non-Pup, Guess"
"age_class_conf","p1","Pup, Positive"
"age_class_conf","p2","Pup, Likely"
"age_class_conf","p3","Pup, Guess"
"age_class_conf","unk","Unknown Seal"
